,id,pos,category,stereotype,lemma,level
4164,EN7730,n,asm,no,storky,inclusive
7967,EN1133,n,cds,no,blabbermouth,conservative
5877,EN6450,n,re,no,homicides,inclusive
1665,EN1311,n,cds,no,muthafucka,conservative
2035,EN2757,n,cds,no,crop selection,inclusive
6452,EN7897,n,re,no,ndrangheta,inclusive
6728,EN5371,n,ps,yes,Монголчууд,inclusive
1729,EN4176,n,cds,no,windbag,conservative
3628,EN4457,n,pr,no,harlots,conservative
6578,EN6632,v,qas,no,crucify,conservative
5651,EN7075,a,ddp,yes,brute,conservative
4866,EN1105,n,cds,no,rogue,conservative
5343,EN2841,n,cds,no,cabal,inclusive
7621,EN7358,v,re,no,cabbage,inclusive
6991,EN921,n,pr,no,slatterns,conservative
5623,EN958,n,qas,no,falsities,conservative
5207,EN321,n,asm,no,gnathopod,inclusive
6856,EN4417,n,pr,no,tender parnel,conservative
7622,EN5478,n,cds,no,officer,inclusive
4273,EN5025,n,cds,no,porky pie,inclusive
5652,EN5509,n,re,no,moffia,conservative
1873,EN3885,n,dmc,yes,fakery,inclusive
1865,EN1320,n,cds,no,whoreson,conservative
1395,EN673,n,asm,no,bolox,inclusive
4436,EN959,n,cds,no,falsity,inclusive
1991,EN3393,n,svp,no,gormandised,conservative
7138,EN6600,n,an,no,sponger,conservative
5172,EN2383,n,an,no,rubbits,inclusive
1470,EN354,n,cds,no,zealotry,inclusive
8167,EN3935,n,asm,no,penial sheath,inclusive
7247,EN879,n,asm,no,dope,conservative
5524,EN1905,n,ddp,yes,idiocies,conservative
1187,EN2375,n,asm,no,effing,conservative
8053,EN6448,n,re,no,murdering,inclusive
4455,EN2704,n,an,no,crocodylians,inclusive
6566,EN4243,n,dmc,yes,goldbrick,conservative
5388,EN5643,n,qas,no,endoparasites,inclusive
5544,EN5426,n,cds,no,neo geek,conservative
983,EN5849,n,an,no,micro-organismical,inclusive
2700,EN4724,n,cds,no,croon,inclusive
7831,EN4219,n,an,no,jack-gnat,inclusive
3260,EN5083,n,cds,no,loan sharking,conservative
4024,EN3140,n,svp,no,abomination,inclusive
3002,EN499,n,asm,no,imbecility,conservative
1509,EN4649,n,svp,no,surfeiting,inclusive
6183,EN732,n,qas,no,savage,conservative
237,EN299,n,qas,no,taba'een,inclusive
8085,EN4047,n,svp,no,dallier,conservative
6295,EN1230,n,dmc,yes,heel,conservative
5876,EN1320,n,cds,no,whoreson,inclusive
3256,EN2925,n,dmc,yes,deceits,conservative
345,EN5343,n,svp,no,slugabed,conservative
3951,EN2286,n,or,no,coleworts,inclusive
7659,EN522,n,an,no,chump,conservative
7636,EN514,n,cds,no,sap,conservative
1906,EN7328,n,an,no,toads,inclusive
690,EN5463,n,cds,no,police man,conservative
1622,EN1100,n,re,no,varlet,conservative
811,EN4826,n,ddp,yes,stronzo,conservative
7044,EN2827,n,or,no,c word,conservative
4811,EN4914,a,ddp,yes,nescient,conservative
62,EN1410,n,qas,no,bungler,conservative
7994,EN5322,n,cds,no,public toilets,inclusive
2494,EN532,n,asf,no,blockhead,conservative
1557,EN498,n,asf,no,foolishness,conservative
358,EN497,n,ddp,yes,folly,conservative
1131,EN3741,n,cds,no,procurer,conservative
5373,EN6234,n,cds,no,satyriasistic,conservative
4133,EN5653,n,qas,no,parasitization,inclusive
7207,EN4380,n,cds,no,filches,inclusive
2015,EN1925,n,ddp,yes,coo-yon,inclusive
1316,EN523,n,or,no,putz,conservative
7603,EN7059,n,cds,no,neonatal,inclusive
7253,EN6887,n,an,no,louse,inclusive
7567,EN6091,n,ps,yes,coon,conservative
5253,EN507,n,ddp,yes,goose,conservative
7355,EN3520,n,qas,no,amateur,inclusive
2087,EN7502,n,ddp,yes,silly,conservative
3637,EN7606,n,re,no,romeo and juliet laws,inclusive
5306,EN2358,n,asm,no,fucked,conservative
4933,EN860,n,ddp,yes,patsy,conservative
1081,EN5834,n,an,no,selachimorpha,inclusive
246,EN5524,n,cds,no,m.o.f.f.i.a.,conservative
7092,EN3726,n,qas,no,divulgement,inclusive
5724,EN7215,a,is,yes,isolated,inclusive
2691,EN3266,n,om,no,mammary line,inclusive
6865,EN1847,n,cds,no,carrionly,inclusive
3993,EN4082,n,cds,no,fascisized,conservative
7527,EN688,n,qas,no,nadgers,inclusive
6413,EN260,n,om,no,buttsachs,inclusive
2458,EN4245,n,svp,no,good-for-nothing,conservative
5141,EN1153,n,cds,no,shenanigan,conservative
1948,EN5885,n,an,no,microbial,inclusive
6141,EN2941,n,cds,no,demagogical,conservative
2085,EN6505,n,dmc,yes,tirckster,conservative
3312,EN943,n,pr,no,man-whore,conservative
6707,EN7375,a,qas,no,frenetic,conservative
2832,EN3003,n,re,no,baddoer,inclusive
4172,EN2194,n,asm,no,tool,conservative
7734,EN3456,n,cds,no,educator,inclusive
1778,EN1393,n,cds,no,bungle,inclusive
5798,EN3525,n,dmc,yes,acceptableness,inclusive
1100,EN4959,n,cds,no,scribbler,conservative
7683,EN3677,n,dmc,yes,immorality,inclusive
3307,EN735,n,rci,yes,tyke,conservative
6961,EN4646,n,svp,no,pigging out,inclusive
2910,EN6855,n,is,yes,beggar,inclusive
4692,EN6896,n,cds,no,religiousism,inclusive
273,EN4583,n,ps,yes,judaist,inclusive
863,EN1752,n,is,yes,villians,conservative
3048,EN2111,n,cds,no,kin-group,inclusive
2508,EN1709,n,dmc,yes,stinkpot,conservative
2303,EN819,n,pa,yes,barrister,inclusive
2071,EN4448,n,pr,no,whores,inclusive
6963,EN6916,a,svp,no,presumptuous,conservative
5905,EN4417,n,pr,no,tender parnel,inclusive
526,EN7363,a,qas,no,feudal,inclusive
5572,EN6251,n,cds,no,sexual compulsives,conservative
7749,EN871,n,cds,no,pudden-head,conservative
4640,EN5444,n,cds,no,suckling,inclusive
415,EN1263,n,cds,no,blackleggers,inclusive
2652,EN413,n,an,no,beast,inclusive
6015,EN306,n,cds,no,trick,inclusive
4837,EN1762,n,cds,no,bus,inclusive
4807,EN6312,n,cds,no,compulsive sexual behaviours,conservative
2472,EN951,n,pr,no,rent boys,conservative
1388,EN6919,a,svp,no,self-important,conservative
1905,EN2474,n,or,no,homophilia,conservative
2038,EN7155,a,cds,no,crossbred,inclusive
4989,EN241,n,om,no,colon sex,inclusive
4014,EN2471,n,om,no,society for individual rights,inclusive
7674,EN1298,n,ddp,yes,bastard,conservative
3712,EN2483,n,om,no,twinkie,conservative
3425,EN5079,n,cds,no,shylocking,inclusive
7834,EN331,a,svp,no,belligerent,conservative
6965,EN6963,n,re,no,pirateering,inclusive
2413,EN937,n,an,no,gigalo,conservative
6230,EN7525,a,dmc,yes,degenerate,conservative
1727,EN5128,n,asm,no,penides,inclusive
762,EN5973,n,pa,yes,shepherded,inclusive
635,EN6328,n,cds,no,hypersexually,conservative
1812,EN7242,n,re,no,kidnap,inclusive
2366,EN3067,n,re,no,incriminate,inclusive
469,EN2853,n,qas,no,cull,conservative
1690,EN4603,n,ps,yes,juive,inclusive
8017,EN4341,n,an,no,plug,inclusive
5994,EN2468,n,om,no,gay,conservative
2974,EN6704,v,cds,no,cease to be,inclusive
110,EN7996,n,cds,no,recreant,conservative
5702,EN3769,n,cds,no,pimpers,inclusive
4390,EN5988,n,cds,no,puzzle,conservative
5241,EN615,n,an,no,penny pincher,conservative
381,EN1573,n,qas,no,businessperson,inclusive
3945,EN3232,n,om,no,postero-anterior,inclusive
5541,EN1677,n,svp,no,lordliness,conservative
5255,EN6295,n,cds,no,hypersexualists,conservative
3968,EN4701,n,dmc,yes,buffoon,inclusive
6006,EN624,n,ddp,yes,magpie,conservative
3557,EN1473,n,pr,no,kine,inclusive
4276,EN3696,n,an,no,face,inclusive
7186,EN3971,n,cds,no,freemasonary,inclusive
7241,EN524,n,ddp,yes,simpleton,inclusive
7703,EN5878,n,an,no,microorganisms,inclusive
235,EN2957,n,pr,no,doxy,inclusive
6914,EN5575,n,an,no,lardass,conservative
2242,EN936,n,an,no,man-whores,conservative
4447,EN332,n,cds,no,codswallop,conservative
3963,EN4962,n,dmc,yes,beguiler,conservative
4896,EN859,n,asf,no,gull,conservative
183,EN7653,n,re,no,sex offenses,inclusive
3966,EN2967,n,pr,no,courtier,inclusive
3618,EN6565,n,an,no,slip of the tongue,inclusive
1582,EN7275,n,re,no,abductor,inclusive
2762,EN3370,n,svp,no,gormandized,conservative
7778,EN1295,n,cds,no,mf word,conservative
3289,EN5555,n,an,no,oxe,inclusive
5661,EN2919,n,dmc,yes,deceit,conservative
1710,EN3700,n,dmc,yes,libertinism,conservative
3360,EN3066,n,re,no,crimination,inclusive
5018,EN1362,n,an,no,cuckoldatrix,conservative
5442,EN5104,n,an,no,insecto,inclusive
5030,EN3576,n,dmc,yes,indelicate,inclusive
5848,EN7991,n,an,no,maggot,inclusive
6255,EN7990,n,an,no,maggots,inclusive
2927,EN5904,n,ddp,yes,microcephelia,inclusive
393,EN7580,n,pr,no,lampyris bellieri,inclusive
2146,EN1791,n,qas,no,hole,inclusive
4596,EN4072,n,cds,no,fascisist,conservative
7192,EN7279,n,cds,no,fawner,conservative
7343,EN4291,v,asm,no,frig,conservative
5313,EN1924,n,ps,yes,changelings,conservative
1656,EN1854,n,cds,no,house,inclusive
6146,EN4987,n,dmc,yes,faker,conservative
5431,EN6800,n,cds,no,pedante,conservative
1037,EN5277,n,ps,yes,métèques,inclusive
5251,EN1628,n,qas,no,bourgoisie,inclusive
966,EN910,n,pr,no,slovenly woman,conservative
8164,EN1316,n,ddp,yes,motherfather,conservative
4531,EN402,n,an,no,creature,inclusive
1640,EN1903,n,asm,no,galoot,inclusive
865,EN7146,a,ddp,yes,puerile,inclusive
6153,EN5468,n,cds,no,police-women,conservative
4732,EN2049,n,cds,no,insolence,conservative
920,EN745,n,pa,yes,peasant,inclusive
2686,EN1106,n,cds,no,roguery,conservative
5045,EN4684,n,cds,no,superciliously,inclusive
7975,EN3127,n,cds,no,alternative speed metal,inclusive
3142,EN5912,n,ddp,yes,micrencephaly,inclusive
1029,EN4426,n,pr,no,crack ho,inclusive
7225,EN6553,n,dmc,yes,laytsan,inclusive
3653,EN4275,v,asm,no,have intercourse,conservative
4009,EN7960,n,om,no,female impersonators,inclusive
2211,EN3987,n,cds,no,ordre de felicité,inclusive
1882,EN6600,n,qas,no,sponger,conservative
6544,EN8218,n,ps,yes,iberian kale,inclusive
1349,EN5831,n,an,no,sharks,inclusive
6219,EN5475,n,cds,no,policeman,inclusive
4652,EN6167,n,an,no,buccal organ,inclusive
1999,EN3577,n,dmc,yes,moralize,inclusive
60,EN1069,n,cds,no,shot caller,conservative
5875,EN2814,n,or,no,cunt-splice,conservative
5173,EN1029,n,qas,no,tarradiddle,conservative
568,EN3548,n,dmc,yes,moralistically,inclusive
1000,EN7996,n,dmc,yes,recreant,conservative
5608,EN1326,n,cds,no,sonofawhore,inclusive
6602,EN4245,n,dmc,yes,good-for-nothing,conservative
4592,EN1104,n,re,no,rapscallion,conservative
1487,EN225,n,om,no,anal insertive,inclusive
2890,EN6286,n,cds,no,hypersexuality,conservative
1501,EN5186,n,svp,no,envious,inclusive
2966,EN2956,n,pr,no,concubines,inclusive
4362,EN3730,n,cds,no,fanatics,conservative
5295,EN7103,a,svp,no,swollen-headed,conservative
2228,EN2173,n,svp,no,tightness,conservative
5032,EN1375,n,dmc,yes,rake,conservative
3493,EN5011,n,cds,no,lazybones,conservative
434,EN2712,n,an,no,crocodilia,inclusive
4335,EN721,n,qas,no,ballast,inclusive
2608,EN7021,n,an,no,chickon,inclusive
7648,EN7770,v,re,no,torture,inclusive
3308,EN4188,n,asf,no,pube,inclusive
2126,EN745,n,dmc,yes,peasant,conservative
7631,EN6974,n,re,no,priate,inclusive
7751,EN6629,n,cds,no,social-climbing,inclusive
1949,EN2476,n,om,no,homo,inclusive
5757,EN3205,n,om,no,midventral line,inclusive
470,EN2629,n,cds,no,craftiness,inclusive
5126,EN3766,n,cds,no,loverboy,conservative
7632,EN1734,n,is,yes,villainess,conservative
427,EN4355,n,cds,no,theif,inclusive
3644,EN6968,n,re,no,plagiarism,inclusive
2229,EN4704,n,an,no,hyenæ,inclusive
1461,EN1917,n,ddp,yes,moronism,conservative
6692,EN1087,n,cds,no,gangsterism,inclusive
4140,EN6363,n,cds,no,sexual compulsivities,conservative
40,EN2929,n,dmc,yes,misleading,conservative
5949,EN1214,n,qas,no,magnate,inclusive
564,EN408,n,an,no,infauna,inclusive
1587,EN7908,n,qas,no,shot belt,inclusive
4781,EN6905,a,re,no,tempestuous,inclusive
1698,EN101,n,cds,no,brokers,inclusive
18,EN523,n,asm,no,putz,conservative
6694,EN1728,n,qas,no,rabble,inclusive
4315,EN3310,n,om,no,nates,inclusive
6839,EN8232,n,svp,no,concupiscentia,inclusive
3154,EN4606,n,ps,yes,yehudim,inclusive
1420,EN5562,n,an,no,fatshit,conservative
510,EN948,n,an,no,streetwalker,conservative
4762,EN5813,n,ps,yes,halfbreed,conservative
6904,EN6179,n,an,no,suckers,inclusive
2378,EN2214,n,cds,no,balls-up,inclusive
4651,EN281,n,om,no,bumfuck,inclusive
8033,EN6921,a,svp,no,arrogant,conservative
4505,EN700,n,qas,no,orchitic,inclusive
8166,EN3714,n,dmc,yes,spend thrifts,inclusive
1472,EN2666,n,an,no,strigiformes,inclusive
2823,EN4771,n,dmc,yes,imitation,inclusive
2692,EN2488,n,ddp,yes,gossiper,conservative
619,EN6256,n,cds,no,mancrazier,conservative
5982,EN1760,n,cds,no,jalopy,inclusive
2864,EN4616,n,cds,no,great unwashed,conservative
5739,EN585,n,svp,no,deadly sin,inclusive
5208,EN5580,n,om,no,pederasty,inclusive
7665,EN3197,n,cds,no,dissembler,inclusive
7865,EN5001,n,svp,no,lustfulness,inclusive
5477,EN5507,n,re,no,mafiosos,conservative
7464,EN6254,n,cds,no,out-of-control sexual behaviours,conservative
2531,EN1791,n,cds,no,hole,inclusive
6403,EN6627,n,cds,no,nouvo riche,inclusive
6286,EN1226,n,dmc,yes,bounder,conservative
6220,EN605,n,is,yes,costiveness,conservative
616,EN8037,n,an,no,echidnoides,inclusive
6019,EN3091,n,an,no,jack,inclusive
571,EN2709,n,an,no,crododilians,inclusive
3449,EN6139,n,ps,yes,african negros,inclusive
7554,EN504,n,ddp,yes,goof,conservative
2667,EN516,n,ddp,yes,idiot,conservative
3911,EN406,n,an,no,faunas,inclusive
4027,EN2811,n,asf,no,c-bomb,conservative
7894,EN1232,n,cds,no,sloven,conservative
5298,EN2055,n,an,no,shedogs,inclusive
5496,EN1056,a,cds,no,silly,conservative
740,EN5515,n,re,no,cosanostra,inclusive
876,EN8187,n,ps,yes,romanis,inclusive
2621,EN6762,a,qas,no,bathetic,conservative
4253,EN5283,n,or,no,punctiliousness,inclusive
3170,EN8074,n,an,no,coluber berus,inclusive
2417,EN1635,n,qas,no,bourgeoisie,inclusive
861,EN4063,n,cds,no,fascsim,conservative
6626,EN2398,n,an,no,cecal pellets,inclusive
3269,EN5324,n,cds,no,restroom,inclusive
1521,EN1299,n,ddp,yes,arsehole,conservative
5005,EN5642,n,qas,no,parasytes,inclusive
1075,EN6005,n,ps,yes,mongoloids,conservative
1017,EN5439,n,cds,no,gnurd,conservative
6086,EN5010,n,dmc,yes,liar,inclusive
5426,EN2714,n,an,no,high walk,inclusive
2661,EN108,n,pa,yes,academian,inclusive
177,EN6305,n,cds,no,dependencia sexual,conservative
6283,EN1559,n,qas,no,provincial,inclusive
2440,EN2819,n,re,no,snatch,inclusive
3817,EN1901,n,cds,no,oaf,inclusive
1808,EN193,n,svp,no,philautia,conservative
5699,EN7106,a,svp,no,conceited,conservative
3920,EN1746,n,is,yes,miscreants,conservative
4953,EN4667,n,svp,no,surfeiters,inclusive
3741,EN3915,n,cds,no,wit-cracker,inclusive
7460,EN2467,n,om,no,that's gay.,conservative
777,EN1708,n,dmc,yes,skunk,conservative
65,EN3758,n,cds,no,pandering,conservative
831,EN5556,n,an,no,🐂,inclusive
1556,EN2680,n,asm,no,wankily,conservative
8109,EN6033,n,dmc,yes,runt,conservative
2721,EN2118,n,cds,no,tsubo,inclusive
8131,EN1756,n,cds,no,hoopty,inclusive
1595,EN1410,n,ddp,yes,bungler,conservative
6636,EN295,n,qas,no,tabi'een,inclusive
1405,EN6601,n,qas,no,leech,conservative
5368,EN54,n,qas,no,acolyte,inclusive
5932,EN7737,n,asm,no,phalloi,inclusive
375,EN4285,v,asm,no,know,conservative
3534,EN8001,a,asm,no,coffee,inclusive
513,EN2684,n,cds,no,wanky,conservative
7666,EN3170,n,dmc,yes,hipocrisy,conservative
2677,EN6993,a,dmc,yes,fake,inclusive
3168,EN6760,a,qas,no,sentimental,conservative
2119,EN1660,n,cds,no,assumption,conservative
7824,EN4043,n,svp,no,fury,conservative
5504,EN2538,v,cds,no,gibber,inclusive
5977,EN4207,n,cds,no,nosey-parker,conservative
7514,EN7863,n,asm,no,living dinosaurs in australasia,inclusive
2602,EN3231,n,om,no,a b axis,inclusive
4918,EN6187,a,ps,yes,inauspicious,inclusive
6188,EN1299,n,cds,no,arsehole,conservative
4662,EN3464,a,qas,no,hallucinating,inclusive
2980,EN2366,n,asm,no,fuckier,conservative
2569,EN5518,n,re,no,m.o.f.i.a.,inclusive
5252,EN3517,n,an,no,snail,inclusive
5987,EN3806,n,qas,no,husbandman,inclusive
2535,EN7154,a,ddf,yes,crippled,inclusive
3288,EN748,n,ps,yes,tike,conservative
742,EN1893,n,ddp,yes,imbecile,conservative
2567,EN3325,n,om,no,anteversion,inclusive
3362,EN8030,n,an,no,mesovipera,inclusive
3494,EN8178,n,dmc,yes,deserter,conservative
950,EN5183,n,svp,no,enviers,inclusive
1934,EN4451,n,pr,no,mongering,inclusive
7588,EN240,n,om,no,bumming,inclusive
1140,EN1895,n,asm,no,changeling,inclusive
843,EN308,n,cds,no,put-on,inclusive
2524,EN2991,n,asm,no,nitwit,conservative
4288,EN7925,n,cds,no,robber-barons,inclusive
5633,EN6770,a,qas,no,schmaltzy,conservative
6855,EN5077,n,cds,no,shy lock,conservative
6112,EN8199,n,ps,yes,rommany,inclusive
1054,EN420,n,ddp,yes,animals,inclusive
7082,EN311,n,qas,no,farrago,inclusive
220,EN395,n,ddp,yes,anamalia,inclusive
5055,EN863,n,an,no,soft touch,conservative
2544,EN1921,n,ps,yes,lout,conservative
8133,EN4419,n,pr,no,prostitutes,conservative
3967,EN7396,a,is,yes,poor,conservative
1854,EN4670,n,svp,no,surfeits,inclusive
7974,EN5623,n,cds,no,rube,conservative
2894,EN5661,n,qas,no,ecclesiastical district,inclusive
2760,EN6947,n,re,no,plagiary,inclusive
5729,EN5928,n,an,no,ovine,inclusive
3410,EN4747,n,cds,no,idolatrous,inclusive
6971,EN133,n,cds,no,amateurishness,conservative
2172,EN5676,n,svp,no,thrift,inclusive
4730,EN692,n,asm,no,testicles,inclusive
4249,EN1075,n,cds,no,mob,inclusive
6148,EN1306,n,ddp,yes,mazafaka,conservative
7255,EN7260,n,re,no,robbed,inclusive
612,EN2785,n,ps,yes,pest resistance,inclusive
6817,EN754,n,an,no,barbarism,inclusive
8119,EN1722,n,dmc,yes,hobo,conservative
3791,EN1146,n,cds,no,devilment,conservative
4836,EN1922,n,ddp,yes,idiotes,conservative
2606,EN2238,n,pa,yes,professora,inclusive
4474,EN298,n,qas,no,tābiʿī,inclusive
7336,EN1443,n,svp,no,boring,inclusive
1754,EN3403,n,pa,yes,pyronia tythonus,inclusive
4451,EN2913,n,dmc,yes,deceive,conservative
7728,EN7072,n,cds,no,newborns,inclusive
7070,EN3177,n,dmc,yes,hypocrisies,conservative
628,EN3242,n,om,no,caudal,inclusive
5916,EN603,n,svp,no,capital vice,inclusive
1597,EN3846,n,om,no,finocchio,inclusive
428,EN1731,n,an,no,villainesses,conservative
5565,EN6592,v,qas,no,fluff,conservative
2812,EN4461,n,pr,no,whore-mongering,conservative
8006,EN385,n,an,no,anguilliform,inclusive
1944,EN4296,n,an,no,gosling,inclusive
2194,EN5628,n,dmc,yes,yokel,conservative
6931,EN4768,a,dmc,yes,parsimonious,conservative
1043,EN5337,n,cds,no,latrines,inclusive
1344,EN2005,n,re,no,accusing falsely,inclusive
7393,EN6217,n,cds,no,out of control sexual behaviors,conservative
1722,EN2753,n,cds,no,crossbreeds,inclusive
6064,EN4829,n,ddp,yes,ahole,conservative
1391,EN4352,n,cds,no,filching,inclusive
7990,EN542,n,an,no,ignoramus,conservative
3535,EN6021,n,cds,no,moralism,inclusive
3724,EN1914,n,ddp,yes,idiotism,conservative
4359,EN8249,n,cds,no,hitlerite,conservative
272,EN5413,n,an,no,slowcoach,conservative
7311,EN3817,n,re,no,exacters,inclusive
1103,EN6758,n,or,no,potater,inclusive
2419,EN7772,n,an,no,balloon swallowing,inclusive
1790,EN898,n,pr,no,floozy,conservative
2694,EN3472,a,ddp,yes,insane,inclusive
8111,EN744,n,pa,yes,barbaric,conservative
8205,EN3038,n,cds,no,evildoer,inclusive
385,EN6335,n,cds,no,messalina complex,conservative
1244,EN4142,a,dmc,yes,foul-smelling,conservative
7761,EN2996,n,ps,yes,destroyer,conservative
303,EN495,n,an,no,betise,conservative
2263,EN2951,n,pr,no,concubin,inclusive
4283,EN1920,n,asf,no,cooyon,conservative
2975,EN3688,n,cds,no,wretch,conservative
3381,EN4409,n,pr,no,prostitude,conservative
2695,EN58,n,re,no,abusive,inclusive
3520,EN2376,n,asm,no,fuckin,conservative
7506,EN4879,n,is,yes,impoverishment,inclusive
2876,EN1734,n,dmc,yes,villainess,conservative
6907,EN7263,n,re,no,stick up,inclusive
5535,EN7442,n,an,no,cockroaches,inclusive
340,EN2649,n,an,no,flirt,conservative
7983,EN2890,n,qas,no,dauber,conservative
3484,EN5677,a,dmc,yes,savage,conservative
1850,EN663,n,svp,no,churl,conservative
5946,EN2836,n,or,no,cucumber,inclusive
705,EN2472,n,om,no,homophilic,conservative
5393,EN1301,n,ddp,yes,mutterficker,conservative
7010,EN1485,n,cds,no,director,inclusive
2818,EN7790,n,an,no,a betularia,inclusive
3015,EN5538,n,ps,yes,eastern goths,inclusive
5673,EN684,n,asm,no,ball,inclusive
2670,EN5312,n,cds,no,washroom,inclusive
803,EN4149,a,dmc,yes,ill-scented,conservative
47,EN7942,n,cds,no,dietrology,inclusive
5076,EN2443,n,om,no,fagala,conservative
7662,EN3467,a,qas,no,frantic,inclusive
1480,EN1896,n,ddp,yes,idioticness,conservative
2998,EN1649,n,cds,no,egotistic,conservative
3537,EN2550,n,ddp,yes,charlatanry,conservative
4514,EN5184,n,svp,no,enviable,inclusive
4431,EN4993,n,svp,no,libidinous,inclusive
4720,EN79,n,re,no,abuse,inclusive
4735,EN7289,a,dmc,yes,soiled,inclusive
7804,EN6809,n,cds,no,scholastic,conservative
4479,EN4764,a,dmc,yes,insular,conservative
1996,EN5509,n,re,no,moffia,inclusive
1917,EN2682,n,cds,no,tosser,conservative
1884,EN1389,n,qas,no,foul-up,inclusive
5649,EN4659,n,svp,no,overeater,inclusive
5067,EN5484,n,cds,no,cosa nostra,inclusive
4282,EN858,n,ddp,yes,sucker,conservative
2604,EN3560,n,dmc,yes,moralismist,inclusive
7731,EN3025,n,cds,no,lawbreaking,inclusive
3672,EN3410,n,pa,yes,door guard,inclusive
790,EN6828,v,cds,no,scrabble,inclusive
4867,EN4492,n,om,no,same-sex,inclusive
1334,EN6915,n,cds,no,handjob,conservative
6928,EN5078,n,cds,no,pound of flesh,inclusive
7465,EN1894,n,ps,yes,idoit,conservative
7820,EN652,n,cds,no,bordello,inclusive
2290,EN1030,n,cds,no,beguines,inclusive
3149,EN406,n,ddp,yes,faunas,inclusive
230,EN1096,n,cds,no,band,inclusive
7491,EN2044,n,re,no,grifter,inclusive
6364,EN6405,n,cds,no,omereta`,inclusive
3795,EN7237,n,re,no,kidnaping,inclusive
3797,EN1272,n,cds,no,strike-breaking,inclusive
3108,EN882,n,asf,no,dumbbell,conservative
4847,EN3759,n,cds,no,flesh-mongers,inclusive
5080,EN7376,a,qas,no,frenzied,conservative
